Event Time, Symbol, Aggregate Trade ID, Price, Quantity, First Trade ID, Trade Time, Is Buyer Maker
1733848743751,BTC,4243024928,95078.8,0.28825,1733848743750,false
1733848747228,BTC,4243025647,95013.58,0.38539,1733848747226,true
1733848748230,BTC,4243026034,95000.01,0.29524,1733848748229,false
1733848751257,BTC,4243026750,94992.03,0.28,1733848751256,false
1733848751257,BTC,4243026751,94992.03,0.26429,1733848751256,false
1733848751342,BTC,4243027183,95021.13,0.31929,1733848751341,false
1733848752547,BTC,4243027835,95067.55,0.47031,1733848752546,false
